Date,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2020-01-02,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,143.95
2020-01-03,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,145.86
2020-01-06,-1,-1,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,147.39
2020-01-07,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,147.97
2020-01-08,-1,-1,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.86
2020-01-09,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.03
2020-01-10,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.91
2020-01-13,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,145.82
2020-01-14,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,145.69
2020-01-15,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.54
2020-01-16,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.31
2020-01-17,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.58
2020-01-21,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.74
2020-01-22,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,146.79
2020-01-23,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,147.12
2020-01-24,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,147.98
2020-01-27,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,148.99
2020-01-28,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,147.66
2020-01-29,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,148.46
2020-01-30,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,148.47
2020-01-31,0,0,0.0,2019-12-31,fear_greed_candle_volume,130,1.0,149.33
2020-02-03,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,148.36
2020-02-04,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,146.43
2020-02-05,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,146.61
2020-02-06,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,147.4
2020-02-07,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,147.79
2020-02-10,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,148.17
2020-02-11,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,147.66
2020-02-12,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,147.54
2020-02-13,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,148.38
2020-02-14,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,149.0
2020-02-18,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,150.91
2020-02-19,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,151.79
2020-02-20,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,152.41
2020-02-21,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,154.7
2020-02-24,-1,-1,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,156.09
2020-02-25,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,153.3
2020-02-26,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,153.97
2020-02-27,-1,-1,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,154.0
2020-02-28,0,0,0.0,2020-01-31,fear_greed_candle_volume,130,1.0,148.38
2020-03-02,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,149.2
2020-03-03,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,153.89
2020-03-04,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,154.16
2020-03-05,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,157.49
2020-03-06,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,157.55
2020-03-09,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,157.81
2020-03-10,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,154.48
2020-03-11,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,153.93
2020-03-12,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,147.79
2020-03-13,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,143.28
2020-03-16,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,141.64
2020-03-17,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,143.56
2020-03-18,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,140.7
2020-03-19,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,138.04
2020-03-20,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,140.11
2020-03-23,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,146.3
2020-03-24,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,153.4
2020-03-25,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,151.3
2020-03-26,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,153.24
2020-03-27,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,152.25
2020-03-30,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,152.92
2020-03-31,0,0,0.0,2020-02-28,fear_greed_candle_volume,130,1.0,148.05
2020-04-01,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,149.45
2020-04-02,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,151.9
2020-04-03,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,152.65
2020-04-06,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,156.88
2020-04-07,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,156.04
2020-04-08,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,154.65
2020-04-09,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,158.69
2020-04-13,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.41
2020-04-14,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,162.68
2020-04-15,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.85
2020-04-16,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.71
2020-04-17,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,158.57
2020-04-20,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,159.7
2020-04-21,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,158.61
2020-04-22,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.73
2020-04-23,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,163.34
2020-04-24,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,162.64
2020-04-27,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.56
2020-04-28,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,160.84
2020-04-29,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,161.73
2020-04-30,0,0,0.0,2020-03-31,fear_greed_candle_volume,130,1.0,158.8
2020-05-01,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,159.78
2020-05-04,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,160.34
2020-05-05,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,161.02
2020-05-06,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,158.95
2020-05-07,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,161.39
2020-05-08,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,160.42
2020-05-11,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,159.42
2020-05-12,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,160.04
2020-05-13,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,161.58
2020-05-14,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,163.01
2020-05-15,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,163.93
2020-05-18,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,162.69
2020-05-19,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,164.26
2020-05-20,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,164.65
2020-05-21,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,162.25
2020-05-22,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,163.21
2020-05-26,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,160.89
2020-05-27,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,161.18
2020-05-28,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,161.72
2020-05-29,0,0,0.0,2020-04-30,fear_greed_candle_volume,130,1.0,162.91
2020-06-01,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,163.66
2020-06-02,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.6
2020-06-03,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,159.6
2020-06-04,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,161.28
2020-06-05,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,158.01
2020-06-08,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,159.72
2020-06-09,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,161.26
2020-06-10,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,163.57
2020-06-11,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.39
2020-06-12,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.62
2020-06-15,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.33
2020-06-16,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.25
2020-06-17,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.56
2020-06-18,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,162.24
2020-06-19,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,164.03
2020-06-22,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,165.09
2020-06-23,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,166.48
2020-06-24,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,165.9
2020-06-25,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,165.8
2020-06-26,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,166.54
2020-06-29,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,166.63
2020-06-30,0,0,0.0,2020-05-29,fear_greed_candle_volume,130,1.0,167.37
2020-07-01,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,166.62
2020-07-02,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,166.98
2020-07-06,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,167.98
2020-07-07,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,169.04
2020-07-08,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,170.09
2020-07-09,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,169.63
2020-07-10,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,169.19
2020-07-13,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,169.4
2020-07-14,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,170.19
2020-07-15,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,170.34
2020-07-16,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,168.73
2020-07-17,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,170.12
2020-07-20,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,170.94
2020-07-21,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,173.0
2020-07-22,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,175.63
2020-07-23,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,177.18
2020-07-24,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,178.7
2020-07-27,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,182.23
2020-07-28,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,183.75
2020-07-29,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,185.13
2020-07-30,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,183.76
2020-07-31,0,0,0.0,2020-06-30,fear_greed_candle_volume,130,1.0,185.43
2020-08-03,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,185.64
2020-08-04,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,189.59
2020-08-05,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,191.35
2020-08-06,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,193.89
2020-08-07,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,190.81
2020-08-10,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,190.15
2020-08-11,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,179.94
2020-08-12,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,179.1
2020-08-13,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,183.33
2020-08-14,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,182.54
2020-08-17,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,186.5
2020-08-18,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,188.18
2020-08-19,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,182.24
2020-08-20,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,183.5
2020-08-21,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,182.03
2020-08-24,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,181.0
2020-08-25,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,181.22
2020-08-26,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,183.36
2020-08-27,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,181.24
2020-08-28,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,184.39
2020-08-31,0,0,0.0,2020-07-31,fear_greed_candle_volume,130,1.0,184.83
2020-09-01,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,185.05
2020-09-02,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,182.62
2020-09-03,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,181.14
2020-09-04,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,181.64
2020-09-08,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,181.29
2020-09-09,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,183.05
2020-09-10,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,182.46
2020-09-11,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,182.45
2020-09-14,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,183.89
2020-09-15,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,183.45
2020-09-16,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,183.97
2020-09-17,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,182.96
2020-09-18,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,183.2
2020-09-21,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,179.52
2020-09-22,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,178.65
2020-09-23,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,174.79
2020-09-24,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,175.44
2020-09-25,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,174.94
2020-09-28,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,176.7
2020-09-29,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,178.19
2020-09-30,0,0,0.0,2020-08-31,fear_greed_candle_volume,130,1.0,177.12
2020-10-01,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.7
2020-10-02,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.54
2020-10-05,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,179.41
2020-10-06,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,177.3
2020-10-07,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,177.22
2020-10-08,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,177.85
2020-10-09,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,181.08
2020-10-12,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,180.56
2020-10-13,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,177.72
2020-10-14,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.27
2020-10-15,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.92
2020-10-16,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.3
2020-10-19,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.39
2020-10-20,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,179.25
2020-10-21,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,180.6
2020-10-22,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.83
2020-10-23,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.64
2020-10-26,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,178.55
2020-10-27,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,179.02
2020-10-28,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,176.13
2020-10-29,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,175.4
2020-10-30,0,0,0.0,2020-09-30,fear_greed_candle_volume,130,1.0,176.2
2020-11-02,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,177.91
2020-11-03,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,178.92
2020-11-04,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,178.82
2020-11-05,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,182.93
2020-11-06,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,183.19
2020-11-09,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.08
2020-11-10,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.66
2020-11-11,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,174.9
2020-11-12,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.96
2020-11-13,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,177.16
2020-11-16,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,177.15
2020-11-17,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,176.5
2020-11-18,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.49
2020-11-19,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.16
2020-11-20,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,175.69
2020-11-23,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,172.23
2020-11-24,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,169.59
2020-11-25,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,169.51
2020-11-27,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,167.79
2020-11-30,0,0,0.0,2020-10-30,fear_greed_candle_volume,130,1.0,166.67
2020-12-01,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,170.18
2020-12-02,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,171.46
2020-12-03,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,172.81
2020-12-04,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,172.32
2020-12-07,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,174.89
2020-12-08,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,175.5
2020-12-09,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,172.5
2020-12-10,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,172.17
2020-12-11,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,172.49
2020-12-14,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,171.54
2020-12-15,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,173.94
2020-12-16,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,174.9
2020-12-17,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,176.74
2020-12-18,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,176.44
2020-12-21,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,175.88
2020-12-22,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,174.49
2020-12-23,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,175.65
2020-12-24,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,176.35
2020-12-28,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,175.71
2020-12-29,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,176.35
2020-12-30,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,177.7
2020-12-31,0,0,0.0,2020-11-30,fear_greed_candle_volume,130,1.0,178.36
