Date,adaptive_volatility_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2022-01-03,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,168.33
2022-01-04,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,169.57
2022-01-05,-1.0,-1.0,0.0,2021-12-31,adaptive_volatility_band,45,1.0,169.06
2022-01-06,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,166.99
2022-01-07,0.6243669795800427,0.6243669795800427,0.6243669795800427,2021-12-31,adaptive_volatility_band,45,1.0,167.75
2022-01-10,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,168.26
2022-01-11,-0.678676780359934,-0.678676780359934,0.0,2021-12-31,adaptive_volatility_band,45,1.0,170.29
2022-01-12,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,170.74
2022-01-13,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,170.16
2022-01-14,0.6226276939511317,0.6226276939511317,0.6226276939511317,2021-12-31,adaptive_volatility_band,45,1.0,169.67
2022-01-18,0.9900505488436947,0.9900505488436947,0.9900505488436947,2021-12-31,adaptive_volatility_band,45,1.0,169.39
2022-01-19,-1.0,-1.0,0.0,2021-12-31,adaptive_volatility_band,45,1.0,172.08
2022-01-20,0.9510075926942251,0.9510075926942251,0.9510075926942251,2021-12-31,adaptive_volatility_band,45,1.0,171.65
2022-01-21,0.18940446861852786,0.18940446861852786,0.18940446861852786,2021-12-31,adaptive_volatility_band,45,1.0,171.09
2022-01-24,0.5655251835690569,0.5655251835690569,0.5655251835690569,2021-12-31,adaptive_volatility_band,45,1.0,172.03
2022-01-25,0.6070925775718657,0.6070925775718657,0.6070925775718657,2021-12-31,adaptive_volatility_band,45,1.0,172.58
2022-01-26,-1.0,-1.0,0.0,2021-12-31,adaptive_volatility_band,45,1.0,169.79
2022-01-27,-0.049834135642913176,-0.049834135642913176,0.0,2021-12-31,adaptive_volatility_band,45,1.0,167.6
2022-01-28,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,167.1
2022-01-31,1.0,1.0,1.0,2021-12-31,adaptive_volatility_band,45,1.0,168.09
2022-02-01,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,168.23
2022-02-02,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,168.84
2022-02-03,-0.4976692630503035,-0.4976692630503035,0.0,2022-01-31,adaptive_volatility_band,45,1.0,168.6
2022-02-04,0.89972318080317,0.89972318080317,0.89972318080317,2022-01-31,adaptive_volatility_band,45,1.0,168.86
2022-02-07,0.8507311997252576,0.8507311997252576,0.8507311997252576,2022-01-31,adaptive_volatility_band,45,1.0,170.11
2022-02-08,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,170.63
2022-02-09,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,171.21
2022-02-10,-0.021492946789380147,-0.021492946789380147,0.0,2022-01-31,adaptive_volatility_band,45,1.0,170.56
2022-02-11,-1.0,-1.0,0.0,2022-01-31,adaptive_volatility_band,45,1.0,173.81
2022-02-14,0.6436112641101469,0.6436112641101469,0.6436112641101469,2022-01-31,adaptive_volatility_band,45,1.0,174.74
2022-02-15,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,173.08
2022-02-16,0.5729259181959935,0.5729259181959935,0.5729259181959935,2022-01-31,adaptive_volatility_band,45,1.0,174.86
2022-02-17,0.9688115726276496,0.9688115726276496,0.9688115726276496,2022-01-31,adaptive_volatility_band,45,1.0,177.25
2022-02-18,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,177.12
2022-02-22,0.7312332059106669,0.7312332059106669,0.7312332059106669,2022-01-31,adaptive_volatility_band,45,1.0,177.49
2022-02-23,1.0,1.0,1.0,2022-01-31,adaptive_volatility_band,45,1.0,178.29
2022-02-24,-1.0,-1.0,0.0,2022-01-31,adaptive_volatility_band,45,1.0,177.14
2022-02-25,0.9417436963564657,0.9417436963564657,0.9417436963564657,2022-01-31,adaptive_volatility_band,45,1.0,176.55
2022-02-28,-0.011958129695780945,-0.011958129695780945,0.0,2022-01-31,adaptive_volatility_band,45,1.0,178.38
2022-03-01,0.653463378721025,0.653463378721025,0.653463378721025,2022-02-28,adaptive_volatility_band,45,1.0,181.62
2022-03-02,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,179.73
2022-03-03,0.85588482653598,0.85588482653598,0.85588482653598,2022-02-28,adaptive_volatility_band,45,1.0,180.8
2022-03-04,-0.06425710082393048,-0.06425710082393048,0.0,2022-02-28,adaptive_volatility_band,45,1.0,183.68
2022-03-07,0.3903078928486338,0.3903078928486338,0.3903078928486338,2022-02-28,adaptive_volatility_band,45,1.0,186.41
2022-03-08,-1.0,-1.0,0.0,2022-02-28,adaptive_volatility_band,45,1.0,191.51
2022-03-09,0.8861926892846234,0.8861926892846234,0.8861926892846234,2022-02-28,adaptive_volatility_band,45,1.0,185.82
2022-03-10,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,186.4
2022-03-11,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,185.09
2022-03-14,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,182.3
2022-03-15,0.21445629342237735,0.21445629342237735,0.21445629342237735,2022-02-28,adaptive_volatility_band,45,1.0,178.89
2022-03-16,-0.8077688567892193,-0.8077688567892193,0.0,2022-02-28,adaptive_volatility_band,45,1.0,180.01
2022-03-17,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,180.89
2022-03-18,0.7146777026138619,0.7146777026138619,0.7146777026138619,2022-02-28,adaptive_volatility_band,45,1.0,179.3
2022-03-21,0.8304893747195782,0.8304893747195782,0.8304893747195782,2022-02-28,adaptive_volatility_band,45,1.0,180.67
2022-03-22,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,179.36
2022-03-23,-0.4614958498893804,-0.4614958498893804,0.0,2022-02-28,adaptive_volatility_band,45,1.0,181.81
2022-03-24,0.9342023677358278,0.9342023677358278,0.9342023677358278,2022-02-28,adaptive_volatility_band,45,1.0,183.13
2022-03-25,0.6697008216340822,0.6697008216340822,0.6697008216340822,2022-02-28,adaptive_volatility_band,45,1.0,182.38
2022-03-28,-0.8182667669439787,-0.8182667669439787,0.0,2022-02-28,adaptive_volatility_band,45,1.0,179.06
2022-03-29,-0.6049534075185221,-0.6049534075185221,0.0,2022-02-28,adaptive_volatility_band,45,1.0,179.14
2022-03-30,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,180.58
2022-03-31,1.0,1.0,1.0,2022-02-28,adaptive_volatility_band,45,1.0,180.65
2022-04-01,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,179.5
2022-04-04,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,180.37
2022-04-05,-1.0,-1.0,0.0,2022-03-31,adaptive_volatility_band,45,1.0,179.24
2022-04-06,0.6626073247782501,0.6626073247782501,0.6626073247782501,2022-03-31,adaptive_volatility_band,45,1.0,179.66
2022-04-07,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,180.34
2022-04-08,0.9967437518868388,0.9967437518868388,0.9967437518868388,2022-03-31,adaptive_volatility_band,45,1.0,181.47
2022-04-11,-0.079001779822395,-0.079001779822395,0.0,2022-03-31,adaptive_volatility_band,45,1.0,182.37
2022-04-12,0.40227470002394944,0.40227470002394944,0.40227470002394944,2022-03-31,adaptive_volatility_band,45,1.0,183.77
2022-04-13,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,184.65
2022-04-14,0.5578667454217061,0.5578667454217061,0.5578667454217061,2022-03-31,adaptive_volatility_band,45,1.0,184.04
2022-04-18,0.38114936699215896,0.38114936699215896,0.38114936699215896,2022-03-31,adaptive_volatility_band,45,1.0,184.61
2022-04-19,-0.6600464598808276,-0.6600464598808276,0.0,2022-03-31,adaptive_volatility_band,45,1.0,181.82
2022-04-20,0.8745097422511959,0.8745097422511959,0.8745097422511959,2022-03-31,adaptive_volatility_band,45,1.0,182.71
2022-04-21,0.9365325525156609,0.9365325525156609,0.9365325525156609,2022-03-31,adaptive_volatility_band,45,1.0,182.06
2022-04-22,0.2725556235995268,0.2725556235995268,0.2725556235995268,2022-03-31,adaptive_volatility_band,45,1.0,180.29
2022-04-25,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,177.05
2022-04-26,0.6858720588059133,0.6858720588059133,0.6858720588059133,2022-03-31,adaptive_volatility_band,45,1.0,177.32
2022-04-27,1.0,1.0,1.0,2022-03-31,adaptive_volatility_band,45,1.0,175.98
2022-04-28,0.7572024046874553,0.7572024046874553,0.7572024046874553,2022-03-31,adaptive_volatility_band,45,1.0,176.93
2022-04-29,-0.9500760945740178,-0.9500760945740178,0.0,2022-03-31,adaptive_volatility_band,45,1.0,176.91
2022-05-02,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,173.63
2022-05-03,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,174.09
2022-05-04,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,175.8
2022-05-05,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,175.13
2022-05-06,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,175.42
2022-05-09,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.88
2022-05-10,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,171.42
2022-05-11,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.82
2022-05-12,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,170.17
2022-05-13,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,168.79
2022-05-16,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,170.4
2022-05-17,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,169.33
2022-05-18,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,169.42
2022-05-19,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,171.91
2022-05-20,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.03
2022-05-23,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.83
2022-05-24,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,174.13
2022-05-25,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,173.08
2022-05-26,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.76
2022-05-27,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,172.85
2022-05-31,-1.0,-1.0,0.0,2022-04-29,adaptive_volatility_band,45,1.0,171.14
2022-06-01,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.23
2022-06-02,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,174.35
2022-06-03,-0.8574796410984219,-0.8574796410984219,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.58
2022-06-06,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,171.82
2022-06-07,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.94
2022-06-08,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.78
2022-06-09,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.23
2022-06-10,1.0,1.0,1.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,174.54
2022-06-13,-0.7546857966914456,-0.7546857966914456,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,169.93
2022-06-14,-0.9575499319738106,-0.9575499319738106,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,168.57
2022-06-15,0.09895844354613755,0.09895844354613755,0.10362705781956114,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,170.77
2022-06-16,-0.10144503624985796,-0.10144503624985796,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,172.69
2022-06-17,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,171.27
2022-06-21,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,170.63
2022-06-22,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,171.31
2022-06-23,-0.4005698697882694,-0.4005698697882694,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,170.26
2022-06-24,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,170.09
2022-06-27,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,169.9
2022-06-28,-1.0,-1.0,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,169.62
2022-06-29,-0.9329217163834026,-0.9329217163834026,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,169.49
2022-06-30,-0.805263969569031,-0.805263969569031,0.0,2022-05-31,adaptive_volatility_band,45,0.9549479221773068,168.46
2022-07-01,0.5280747199171165,0.5280747199171165,0.5280747199171165,2022-06-30,adaptive_volatility_band,45,1.0,168.32
2022-07-05,-1.0,-1.0,0.0,2022-06-30,adaptive_volatility_band,45,1.0,164.75
2022-07-06,-1.0,-1.0,0.0,2022-06-30,adaptive_volatility_band,45,1.0,162.14
2022-07-07,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,162.23
2022-07-08,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,162.3
2022-07-11,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,161.43
2022-07-12,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,160.83
2022-07-13,-1.0,-1.0,0.0,2022-06-30,adaptive_volatility_band,45,1.0,161.6
2022-07-14,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,159.33
2022-07-15,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,159.01
2022-07-18,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,159.16
2022-07-19,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,159.54
2022-07-20,-0.7126634525272503,-0.7126634525272503,0.0,2022-06-30,adaptive_volatility_band,45,1.0,158.04
2022-07-21,-1.0,-1.0,0.0,2022-06-30,adaptive_volatility_band,45,1.0,160.27
2022-07-22,-0.12177269817800335,-0.12177269817800335,0.0,2022-06-30,adaptive_volatility_band,45,1.0,160.67
2022-07-25,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,160.23
2022-07-26,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,160.04
2022-07-27,-1.0,-1.0,0.0,2022-06-30,adaptive_volatility_band,45,1.0,161.67
2022-07-28,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,163.64
2022-07-29,1.0,1.0,1.0,2022-06-30,adaptive_volatility_band,45,1.0,164.1
2022-08-01,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,165.03
2022-08-02,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,164.05
2022-08-03,-0.7937320589893319,-0.7937320589893319,0.0,2022-07-29,adaptive_volatility_band,45,1.0,164.45
2022-08-04,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,167.17
2022-08-05,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,165.29
2022-08-08,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,166.69
2022-08-09,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,167.2
2022-08-10,0.5472580817766713,0.5472580817766713,0.5472580817766713,2022-07-29,adaptive_volatility_band,45,1.0,166.78
2022-08-11,-0.1699528672610835,-0.1699528672610835,0.0,2022-07-29,adaptive_volatility_band,45,1.0,166.34
2022-08-12,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,167.87
2022-08-15,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,165.71
2022-08-16,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,165.42
2022-08-17,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,164.35
2022-08-18,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,163.92
2022-08-19,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,162.72
2022-08-22,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,161.64
2022-08-23,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,162.77
2022-08-24,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,163.25
2022-08-25,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,163.75
2022-08-26,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,161.76
2022-08-29,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,161.86
2022-08-30,-1.0,-1.0,0.0,2022-07-29,adaptive_volatility_band,45,1.0,160.51
2022-08-31,1.0,1.0,1.0,2022-07-29,adaptive_volatility_band,45,1.0,159.27
2022-09-01,-0.38411586388238333,-0.38411586388238333,0.0,2022-08-31,adaptive_volatility_band,45,1.0,157.87
2022-09-02,-0.652347616490229,-0.652347616490229,0.0,2022-08-31,adaptive_volatility_band,45,1.0,159.26
2022-09-06,0.11761297510770993,0.11761297510770993,0.11761297510770993,2022-08-31,adaptive_volatility_band,45,1.0,158.33
2022-09-07,1.0,1.0,1.0,2022-08-31,adaptive_volatility_band,45,1.0,159.94
2022-09-08,-0.24996683252601484,-0.24996683252601484,0.0,2022-08-31,adaptive_volatility_band,45,1.0,158.98
2022-09-09,-0.6238615708092718,-0.6238615708092718,0.0,2022-08-31,adaptive_volatility_band,45,1.0,159.82
2022-09-12,-0.3410933801579504,-0.3410933801579504,0.0,2022-08-31,adaptive_volatility_band,45,1.0,160.63
2022-09-13,-0.5015184075108589,-0.5015184075108589,0.0,2022-08-31,adaptive_volatility_band,45,1.0,158.54
2022-09-14,0.8018828752686359,0.8018828752686359,0.8018828752686359,2022-08-31,adaptive_volatility_band,45,1.0,157.93
2022-09-15,1.0,1.0,1.0,2022-08-31,adaptive_volatility_band,45,1.0,154.98
2022-09-16,0.3992236251913906,0.3992236251913906,0.3992236251913906,2022-08-31,adaptive_volatility_band,45,1.0,155.84
2022-09-19,-0.446174419342029,-0.446174419342029,0.0,2022-08-31,adaptive_volatility_band,45,1.0,155.96
2022-09-20,-0.8405237386211442,-0.8405237386211442,0.0,2022-08-31,adaptive_volatility_band,45,1.0,155.07
2022-09-21,0.7025490870709138,0.7025490870709138,0.7025490870709138,2022-08-31,adaptive_volatility_band,45,1.0,155.79
2022-09-22,-0.420213849571344,-0.420213849571344,0.0,2022-08-31,adaptive_volatility_band,45,1.0,155.7
2022-09-23,-0.16629102961219477,-0.16629102961219477,0.0,2022-08-31,adaptive_volatility_band,45,1.0,153.01
2022-09-26,0.43284056886848277,0.43284056886848277,0.43284056886848277,2022-08-31,adaptive_volatility_band,45,1.0,151.23
2022-09-27,-0.5598583484181794,-0.5598583484181794,0.0,2022-08-31,adaptive_volatility_band,45,1.0,151.54
2022-09-28,0.2919012521921118,0.2919012521921118,0.2919012521921118,2022-08-31,adaptive_volatility_band,45,1.0,154.69
2022-09-29,0.037010015172741724,0.037010015172741724,0.037010015172741724,2022-08-31,adaptive_volatility_band,45,1.0,154.66
2022-09-30,-0.5481931081587247,-0.5481931081587247,0.0,2022-08-31,adaptive_volatility_band,45,1.0,154.67
2022-10-03,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,158.43
2022-10-04,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,160.7
2022-10-05,0.1286329916026413,0.1286329916026413,0.1286329916026413,2022-09-30,adaptive_volatility_band,45,1.0,159.81
2022-10-06,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,159.63
2022-10-07,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,157.88
2022-10-10,-0.9408197925560118,-0.9408197925560118,0.0,2022-09-30,adaptive_volatility_band,45,1.0,155.48
2022-10-11,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,155.16
2022-10-12,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,155.99
2022-10-13,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,154.91
2022-10-14,0.08100505408592237,0.08100505408592237,0.08100505408592237,2022-09-30,adaptive_volatility_band,45,1.0,152.98
2022-10-17,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,153.42
2022-10-18,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,153.75
2022-10-19,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,151.69
2022-10-20,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,151.45
2022-10-21,1.0,1.0,1.0,2022-09-30,adaptive_volatility_band,45,1.0,154.15
2022-10-24,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,153.65
2022-10-25,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,154.0
2022-10-26,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,154.98
2022-10-27,-1.0,-1.0,0.0,2022-09-30,adaptive_volatility_band,45,1.0,154.74
2022-10-28,-0.2506221321072973,-0.2506221321072973,0.0,2022-09-30,adaptive_volatility_band,45,1.0,153.16
2022-10-31,-0.10552137011111352,-0.10552137011111352,0.0,2022-09-30,adaptive_volatility_band,45,1.0,151.91
2022-11-01,0.3998067252023124,0.3998067252023124,0.3998067252023124,2022-10-31,adaptive_volatility_band,45,1.0,153.46
2022-11-02,-1.0,-1.0,0.0,2022-10-31,adaptive_volatility_band,45,1.0,152.39
2022-11-03,-0.295529140480772,-0.295529140480772,0.0,2022-10-31,adaptive_volatility_band,45,1.0,151.81
2022-11-04,-1.0,-1.0,0.0,2022-10-31,adaptive_volatility_band,45,1.0,156.47
2022-11-07,1.0,1.0,1.0,2022-10-31,adaptive_volatility_band,45,1.0,155.85
2022-11-08,-1.0,-1.0,0.0,2022-10-31,adaptive_volatility_band,45,1.0,159.45
2022-11-09,-0.8415221207083138,-0.8415221207083138,0.0,2022-10-31,adaptive_volatility_band,45,1.0,158.65
2022-11-10,-0.6816787510329009,-0.6816787510329009,0.0,2022-10-31,adaptive_volatility_band,45,1.0,163.48
2022-11-11,0.49378096108475134,0.49378096108475134,0.49378096108475134,2022-10-31,adaptive_volatility_band,45,1.0,164.56
2022-11-14,0.5110935574498765,0.5110935574498765,0.5110935574498765,2022-10-31,adaptive_volatility_band,45,1.0,164.92
2022-11-15,-0.47416299379855986,-0.47416299379855986,0.0,2022-10-31,adaptive_volatility_band,45,1.0,165.5
2022-11-16,0.7715184534701193,0.7715184534701193,0.7715184534701193,2022-10-31,adaptive_volatility_band,45,1.0,165.12
2022-11-17,1.0,1.0,1.0,2022-10-31,adaptive_volatility_band,45,1.0,163.92
2022-11-18,0.4811035726606161,0.4811035726606161,0.4811035726606161,2022-10-31,adaptive_volatility_band,45,1.0,162.79
2022-11-21,0.04650689981949216,0.04650689981949216,0.04650689981949216,2022-10-31,adaptive_volatility_band,45,1.0,161.88
2022-11-22,0.5333987338034916,0.5333987338034916,0.5333987338034916,2022-10-31,adaptive_volatility_band,45,1.0,162.07
2022-11-23,-0.8305532121482571,-0.8305532121482571,0.0,2022-10-31,adaptive_volatility_band,45,1.0,163.08
2022-11-25,0.9317801297930841,0.9317801297930841,0.9317801297930841,2022-10-31,adaptive_volatility_band,45,1.0,163.22
2022-11-28,0.07888002409672282,0.07888002409672282,0.07888002409672282,2022-10-31,adaptive_volatility_band,45,1.0,161.93
2022-11-29,0.3133090524161001,0.3133090524161001,0.3133090524161001,2022-10-31,adaptive_volatility_band,45,1.0,162.73
2022-11-30,-1.0,-1.0,0.0,2022-10-31,adaptive_volatility_band,45,1.0,164.81
2022-12-01,-0.46512485150984806,-0.46512485150984806,0.0,2022-11-30,adaptive_volatility_band,45,1.0,167.84
2022-12-02,0.5881148694783946,0.5881148694783946,0.5881148694783946,2022-11-30,adaptive_volatility_band,45,1.0,167.26
2022-12-05,1.0,1.0,1.0,2022-11-30,adaptive_volatility_band,45,1.0,164.39
2022-12-06,-0.2639870850792977,-0.2639870850792977,0.0,2022-11-30,adaptive_volatility_band,45,1.0,164.84
2022-12-07,0.15057193040004244,0.15057193040004244,0.15057193040004244,2022-11-30,adaptive_volatility_band,45,1.0,166.33
2022-12-08,-0.4425910156658549,-0.4425910156658549,0.0,2022-11-30,adaptive_volatility_band,45,1.0,166.47
2022-12-09,0.7063093223641882,0.7063093223641882,0.7063093223641882,2022-11-30,adaptive_volatility_band,45,1.0,167.06
2022-12-12,0.015925711177150907,0.015925711177150907,0.015925711177150907,2022-11-30,adaptive_volatility_band,45,1.0,165.68
2022-12-13,1.0,1.0,1.0,2022-11-30,adaptive_volatility_band,45,1.0,168.51
2022-12-14,1.0,1.0,1.0,2022-11-30,adaptive_volatility_band,45,1.0,168.1
2022-12-15,-0.18323987430873998,-0.18323987430873998,0.0,2022-11-30,adaptive_volatility_band,45,1.0,165.35
2022-12-16,-0.06867812790647601,-0.06867812790647601,0.0,2022-11-30,adaptive_volatility_band,45,1.0,166.79
2022-12-19,-0.1500873882592244,-0.1500873882592244,0.0,2022-11-30,adaptive_volatility_band,45,1.0,166.32
2022-12-20,0.7386732185095157,0.7386732185095157,0.7386732185095157,2022-11-30,adaptive_volatility_band,45,1.0,169.08
2022-12-21,-0.5498424021702657,-0.5498424021702657,0.0,2022-11-30,adaptive_volatility_band,45,1.0,168.8
2022-12-22,1.0,1.0,1.0,2022-11-30,adaptive_volatility_band,45,1.0,166.76
2022-12-23,-0.3326316841307633,-0.3326316841307633,0.0,2022-11-30,adaptive_volatility_band,45,1.0,167.26
2022-12-27,1.0,1.0,1.0,2022-11-30,adaptive_volatility_band,45,1.0,168.67
2022-12-28,-0.1806622606422338,-0.1806622606422338,0.0,2022-11-30,adaptive_volatility_band,45,1.0,167.91
2022-12-29,-1.0,-1.0,0.0,2022-11-30,adaptive_volatility_band,45,1.0,168.85
2022-12-30,-0.4826979240856268,-0.4826979240856268,0.0,2022-11-30,adaptive_volatility_band,45,1.0,169.64
