feature_column,target_horizon_days,selection_rows,evaluation_rows,coefficient,intercept,selection_correlation,selection_directional_accuracy,evaluation_correlation,evaluation_directional_accuracy
ma_crossover_score,18,213,211,0.01226696001154827,0.01997524984807557,0.160888678442706,0.7183098591549296,-0.003564086378892074,0.7867298578199052
adaptive_band_score,109,122,120,-0.01318149848189229,0.1265776364790646,0.1679731229206617,1.0,-0.004021726345996428,1.0
adaptive_band_score,13,218,216,-0.0020942601126405767,0.014190360487631455,0.026504765222348355,0.6880733944954128,-0.005764935119687732,0.7175925925925926
adaptive_band_score,10,221,219,-0.0012164240509027423,0.010859566013184208,0.01705613177786397,0.6289592760180995,-0.0068513556532214595,0.726027397260274
adaptive_volatility_band_score,55,176,174,0.008408369864085103,0.06922305873144001,0.11368906715629794,0.875,-0.007528291447253761,0.9252873563218391
adaptive_volatility_band_score,62,169,167,0.011939594407880534,0.07802550181132582,0.16130130808187257,0.9467455621301775,-0.007654689162207835,0.9700598802395209
adaptive_volatility_band_score,56,175,173,0.010308552969873578,0.07062505325588084,0.13956212425077835,0.8685714285714285,-0.008668302607721405,0.930635838150289
ma_crossover_score,13,218,216,0.0003765699205783571,0.015925351684925534,0.005330969087089566,0.6880733944954128,-0.010114562630966235,0.7175925925925926
ma_crossover_score,19,212,210,0.011918691806674049,0.021413213581043807,0.15494466757397315,0.7264150943396226,-0.010753390928069916,0.780952380952381
adaptive_band_score,83,148,146,-0.004670557695416495,0.09804513948112027,0.044380271943179256,1.0,-0.011244830009591247,0.9794520547945206
adaptive_volatility_band_score,63,168,166,0.011185992524840586,0.07928038988271761,0.15206269232010522,0.9523809523809523,-0.012164415243243324,0.9698795180722891
adaptive_volatility_band_score,19,212,210,0.0046047041806656025,0.024760295287770823,0.08880190610111743,0.7264150943396226,-0.012515662142103841,0.780952380952381
fear_greed_candle_volume_score,17,214,212,0.009689924893071149,0.021676717950416202,0.0263990362379859,0.705607476635514,-0.012708988294559524,0.7547169811320755
adaptive_band_score,49,182,180,-0.0013839880656296279,0.06074897169496819,0.010823388308710132,0.8571428571428571,-0.013561810153079853,0.9
adaptive_volatility_band_score,39,192,190,0.013108608639468694,0.050630921201722974,0.16434602518818928,0.8072916666666666,-0.013754709081001074,0.9052631578947369
adaptive_band_score,15,216,214,-0.0017234292759233086,0.017378017450994987,0.019247352132637303,0.6944444444444444,-0.01413360930706098,0.7570093457943925
adaptive_volatility_band_score,37,194,192,0.011938014111134909,0.04774734846677722,0.1521489780382771,0.7731958762886598,-0.014583131499643368,0.8854166666666666
adaptive_volatility_band_score,16,215,213,0.007917514102380448,0.021023039496475125,0.15749686050275288,0.6976744186046512,-0.015110484511443298,0.7511737089201878
adaptive_volatility_band_score,5,226,224,0.0017589652947542845,0.005873882151077741,0.05764135510104167,0.6106194690265486,-0.015396190538029706,0.6741071428571429
adaptive_volatility_band_score,44,187,185,0.012356665380947303,0.057202695686648354,0.15468497809805762,0.786096256684492,-0.01594531341285704,0.8972972972972973
ma_crossover_score,20,211,209,0.0105031330019567,0.02307550743226633,0.13468097262307188,0.7298578199052133,-0.016969568853832648,0.7894736842105263
adaptive_volatility_band_score,14,217,215,0.006649002121978979,0.018098124320252602,0.13741954696599237,0.7096774193548387,-0.018133840181928172,0.7581395348837209
adaptive_volatility_band_score,43,188,186,0.01300845653662466,0.0559322922806363,0.16231688953291434,0.776595744680851,-0.018222130509270837,0.8870967741935484
adaptive_volatility_band_score,35,196,194,0.010077126356264648,0.04475357399035925,0.1315491147740963,0.7397959183673469,-0.01835310133848265,0.8969072164948454
adaptive_volatility_band_score,54,177,175,0.007827228618535584,0.06814617583952456,0.10540909274849347,0.8757062146892656,-0.018805923835639754,0.9257142857142857
adaptive_volatility_band_score,11,220,218,0.0042359709563656,0.01368669162081413,0.0961294033052632,0.6181818181818182,-0.019551246806539548,0.7293577981651376
adaptive_volatility_band_score,65,166,164,0.01034794667667901,0.08193186246011681,0.1431127562292801,0.963855421686747,-0.019616857890289097,0.9573170731707317
adaptive_volatility_band_score,61,170,168,0.013097450747718573,0.07679862821008782,0.17556366938703463,0.9470588235294117,-0.019809484764205392,0.9642857142857143
adaptive_volatility_band_score,46,185,183,0.012403631320823337,0.05967403060978245,0.1578699476426525,0.8162162162162162,-0.019866397367642178,0.907103825136612
adaptive_band_score,20,211,209,-0.0005332248840297748,0.025189180104368734,0.005680321600918871,0.7298578199052133,-0.020266802737732573,0.7894736842105263
adaptive_band_score,19,212,210,-0.0028142763149368905,0.021811851105176867,0.030214685432997598,0.7264150943396226,-0.020481734510832673,0.780952380952381
fear_greed_candle_volume_score,29,202,200,-0.006593829051231024,0.03656043518857515,0.014716606542994972,0.7722772277227723,-0.020794582155489877,0.86
fear_greed_candle_volume_score,37,194,192,-0.008412190529397718,0.04644636153996936,0.015594918341219753,0.7731958762886598,-0.02105742675179457,0.8854166666666666
fear_greed_candle_volume_score,28,203,201,-0.0011437156511717552,0.035409945200714506,0.0026315842350077313,0.7881773399014779,-0.021123758260259824,0.8507462686567164
fear_greed_candle_volume_score,36,195,193,-0.008459680449331847,0.045018885902432776,0.015817499730350123,0.7333333333333333,-0.02151655837335064,0.8860103626943006
adaptive_band_score,68,163,161,-0.012023138480631647,0.07470740323740314,0.1055879633525525,0.9693251533742331,-0.021729063821506616,0.9565217391304348
adaptive_volatility_band_score,45,186,184,0.012557758583311105,0.05849653600831757,0.15799795162920868,0.7956989247311828,-0.02204587267647756,0.9021739130434783
adaptive_volatility_band_score,34,197,195,0.010465924961515324,0.04355794283130676,0.1392113192994455,0.7411167512690355,-0.023009046176736228,0.8717948717948718
adaptive_volatility_band_score,26,205,203,0.0029037368682447674,0.033239180519438846,0.04977325610223229,0.7658536585365854,-0.023300822937479416,0.8522167487684729
adaptive_volatility_band_score,52,179,177,0.007548207766249806,0.06600602060080464,0.10083921933168183,0.8547486033519553,-0.024990263860982635,0.943502824858757
ma_crossover_score,21,210,208,0.008663458656495723,0.024761039957569154,0.10875494355130895,0.7380952380952381,-0.02531746259615931,0.7788461538461539
adaptive_volatility_band_score,60,171,169,0.013268010621080177,0.07567210772472653,0.17675229064905132,0.9415204678362573,-0.025683408182192186,0.9644970414201184
adaptive_band_score,21,210,208,0.0005061814262641435,0.027381987619189748,0.005333499481241604,0.7380952380952381,-0.02582502428608525,0.7788461538461539
adaptive_volatility_band_score,29,202,200,0.003775707664883623,0.037026323900879544,0.05903302577645804,0.7722772277227723,-0.025894042068424473,0.86
adaptive_volatility_band_score,31,200,198,0.007510612278270659,0.039810508880309355,0.10955210557274625,0.755,-0.027673887149367346,0.8888888888888888
adaptive_volatility_band_score,57,174,172,0.0113807597266917,0.07193438057292312,0.15301304857872253,0.8850574712643678,-0.02810349390739559,0.9418604651162791
adaptive_band_score,9,222,220,0.0005974410290403615,0.011082391172621008,0.008758702248303198,0.6306306306306306,-0.028920843671411314,0.7
adaptive_volatility_band_score,4,227,225,0.0013337677292410365,0.0046636326909029,0.049196631721117115,0.6123348017621145,-0.029158653821780758,0.6355555555555555
fear_greed_candle_volume_score,11,220,218,0.0026081776334415923,0.013307883950573274,0.008084497531757712,0.6181818181818182,-0.02932309943415267,0.7293577981651376
adaptive_volatility_band_score,47,184,182,0.010014986484282437,0.06059297813280324,0.12886457335642218,0.8315217391304348,-0.029380349139306157,0.9010989010989011
adaptive_volatility_band_score,50,181,179,0.008089648994947306,0.06386278307193757,0.10682787354526387,0.856353591160221,-0.02982671340304802,0.9273743016759777
adaptive_band_score,14,217,215,-0.0027151965853555713,0.01509551435162453,0.03246874143755987,0.7096774193548387,-0.030514496532155218,0.7581395348837209
adaptive_volatility_band_score,30,201,199,0.005343399839979829,0.03841603089474056,0.08065045329737187,0.7512437810945274,-0.03158385044505499,0.8793969849246231
fear_greed_candle_volume_score,19,212,210,0.0056464902422282085,0.024358428695515102,0.015174844168328648,0.7264150943396226,-0.0326401052976148,0.780952380952381
adaptive_volatility_band_score,53,178,176,0.008154148818582774,0.06714709998453242,0.10941878866312642,0.8707865168539326,-0.03329466218261589,0.9318181818181818
adaptive_volatility_band_score,48,183,181,0.008901301279874678,0.061623665773028656,0.11523451905427429,0.8360655737704918,-0.03333434298079596,0.8784530386740331
adaptive_band_score,23,208,206,0.0020857335334818184,0.03122636194098292,0.021430789004317708,0.7644230769230769,-0.033667370347314256,0.8252427184466019
adaptive_band_score,110,121,119,-0.008067836511916995,0.13218693504622928,0.10544754670639628,1.0,-0.03473784185144999,1.0
ma_crossover_score,22,209,207,0.006293795000944211,0.026575186576646054,0.07723351487889386,0.7320574162679426,-0.034855889028470394,0.7922705314009661
adaptive_volatility_band_score,28,203,201,0.0032892043004793987,0.035757722738052306,0.05317656773868354,0.7881773399014779,-0.03519316830938685,0.8507462686567164
adaptive_volatility_band_score,49,182,180,0.008877681543020158,0.06278968125856169,0.11668174643963843,0.8571428571428571,-0.03572068525234208,0.9
adaptive_volatility_band_score,40,191,189,0.013202569361490673,0.05209681314426746,0.16436898295575583,0.806282722513089,-0.03659444609247672,0.8888888888888888
adaptive_volatility_band_score,21,210,208,0.005130874936479747,0.027447192793697762,0.09699946585541351,0.7380952380952381,-0.03685287472570485,0.7788461538461539
adaptive_volatility_band_score,59,172,170,0.01104576762343001,0.0741807969617289,0.1474382754597887,0.9244186046511628,-0.03688100632216555,0.9647058823529412
adaptive_volatility_band_score,58,173,171,0.011781049773939768,0.07317469560721594,0.15757105178081363,0.9017341040462428,-0.037553458601604216,0.9590643274853801
adaptive_volatility_band_score,38,193,191,0.01277885448218196,0.04911498140132796,0.16074971726298917,0.7979274611398963,-0.038392150957909356,0.9162303664921466
adaptive_band_score,82,149,147,-0.001809833590549525,0.09937416074786859,0.01713175154398033,1.0,-0.039473693286987015,0.9727891156462585
adaptive_volatility_band_score,24,207,205,0.00397196796535946,0.030969216546199226,0.07143701288710569,0.7632850241545893,-0.03973727365148605,0.824390243902439
adaptive_volatility_band_score,22,209,207,0.0038502502508683373,0.028590242256559064,0.0716014104955483,0.7320574162679426,-0.040324404337027796,0.7922705314009661
adaptive_volatility_band_score,20,211,209,0.005352105384492242,0.026183785020381427,0.10240107133441853,0.7298578199052133,-0.04168442120614959,0.7894736842105263
adaptive_band_score,78,153,151,-0.0005592937937345389,0.09581241585648007,0.00510486643357469,0.9869281045751634,-0.04250841297649026,0.9668874172185431
fear_greed_candle_volume_score,35,196,194,-0.006097771786320836,0.04364353928549484,0.011538571617187039,0.7397959183673469,-0.04288601987067991,0.8969072164948454
adaptive_volatility_band_score,6,225,223,0.002925641334679415,0.00715325569075896,0.08859887430585306,0.6044444444444445,-0.04295531782809938,0.6860986547085202
ma_crossover_score,23,208,206,0.0037872470624351865,0.02839448032232623,0.045188593128569605,0.7644230769230769,-0.04391197360387953,0.8252427184466019
adaptive_volatility_band_score,25,206,204,0.0036151402305453742,0.03206292170826559,0.06332748134814922,0.7621359223300971,-0.04398442999183987,0.8431372549019608
adaptive_volatility_band_score,23,208,206,0.004099267766471054,0.029809789229567212,0.07513530354057861,0.7644230769230769,-0.044507227998821446,0.8252427184466019
adaptive_volatility_band_score,7,224,222,0.003185280280987583,0.008392891890673031,0.08958713724250585,0.625,-0.04611725775695478,0.7027027027027027
adaptive_volatility_band_score,33,198,196,0.00918566697854464,0.04228572660745405,0.12577018617594718,0.7272727272727273,-0.046457180998464784,0.8979591836734694
adaptive_volatility_band_score,32,199,197,0.008982940936565645,0.041123025877774576,0.1270044366231012,0.7286432160804021,-0.047776389913509854,0.8934010152284264
fear_greed_candle_volume_score,64,167,165,-0.024800548593565154,0.07922961500601024,0.05288418601788032,0.9580838323353293,-0.04798446688486746,0.9636363636363636
fear_greed_candle_volume_score,34,197,195,-0.002021553079764002,0.04245209517654573,0.0038977699024421246,0.7411167512690355,-0.048075319746035065,0.8717948717948718
adaptive_band_score,58,173,171,-0.0032022440663662805,0.06911756653574566,0.025703185752341665,0.9017341040462428,-0.04815354563602963,0.9590643274853801
adaptive_volatility_band_score,51,180,178,0.008065384196255087,0.06498682300804709,0.10712572359437084,0.8666666666666667,-0.04917465874819638,0.9438202247191011
fear_greed_candle_volume_score,38,193,191,-0.012127564983552802,0.04774899561741988,0.02228682011873599,0.7979274611398963,-0.05115077122691435,0.9162303664921466
fear_greed_candle_volume_score,63,168,166,-0.025786062421144368,0.07784521638956396,0.05443967993028476,0.9523809523809523,-0.05283819593777253,0.9698795180722891
adaptive_band_score,57,174,172,-0.0012186425203703035,0.06969780514848886,0.009794198465930463,0.8850574712643678,-0.053083427332287075,0.9418604651162791
ma_crossover_score,24,207,205,0.0008573761231294439,0.030319693973510642,0.009854623084214257,0.7632850241545893,-0.05491327278454489,0.824390243902439
fear_greed_candle_volume_score,66,165,163,-0.03336420546625982,0.08179521090146116,0.07236135521582122,0.9696969696969697,-0.05794687986043719,0.9631901840490797
adaptive_band_score,79,152,150,-0.0032927294304317613,0.09459672601404884,0.030464269730386923,0.993421052631579,-0.05819416349536537,0.9666666666666667
adaptive_band_score,59,172,170,-0.005603404532657104,0.06817972836413741,0.04508550503706658,0.9244186046511628,-0.058541539764711416,0.9647058823529412
adaptive_band_score,67,164,162,-0.009573370909904313,0.07537926872824863,0.08270304109468768,0.9695121951219512,-0.059273745016647554,0.9629629629629629
fear_greed_candle_volume_score,48,183,181,-0.019638272090451277,0.06060335633737953,0.038063706844977424,0.8360655737704918,-0.05963790585369568,0.8784530386740331
adaptive_band_score,130,101,99,0.001280131478551862,0.16760195512177706,0.012169924047663297,1.0,-0.06016803849508602,1.0
fear_greed_candle_volume_score,62,169,167,-0.03421308076265145,0.07640113478620084,0.07176542035104108,0.9467455621301775,-0.060892488621515056,0.9700598802395209
fear_greed_candle_volume_score,65,166,164,-0.02755530629013912,0.0805302624876583,0.05924146297670655,0.963855421686747,-0.06096046154388868,0.9573170731707317
adaptive_volatility_band_score,27,204,202,0.0029726866493022205,0.03447510726846228,0.04942513765208341,0.7647058823529411,-0.06195544013936877,0.8613861386138614
adaptive_volatility_band_score,10,221,219,0.004281649464059311,0.012317731653510439,0.10108711222561759,0.6289592760180995,-0.06265054255409677,0.726027397260274
fear_greed_candle_volume_score,39,192,190,-0.005426778344321724,0.049286645437998516,0.009941897730425843,0.8072916666666666,-0.06277770318181644,0.9052631578947369
fear_greed_candle_volume_score,40,191,189,-0.008681952010944367,0.05066017581880643,0.01583674523536371,0.806282722513089,-0.06325859872888917,0.8888888888888888
fear_greed_candle_volume_score,49,182,180,-0.023679479534950428,0.06169401179262891,0.046709203249606104,0.8571428571428571,-0.06403279338169095,0.9
fear_greed_candle_volume_score,41,190,188,-0.018265748018648616,0.05190546857763338,0.03333621746935262,0.8157894736842105,-0.06489982292313244,0.898936170212766
fear_greed_candle_volume_score,31,200,198,-0.00025619180801053745,0.03895660559951739,0.0005371624081802221,0.755,-0.06533793032382754,0.8888888888888888
fear_greed_candle_volume_score,42,189,187,-0.017022076777203066,0.05321607500873466,0.03114117938692375,0.798941798941799,-0.06578623812322106,0.8877005347593583
fear_greed_candle_volume_score,61,170,168,-0.03332710324949562,0.0750386721079108,0.0692999670746366,0.9470588235294117,-0.06617436136140792,0.9642857142857143
fear_greed_candle_volume_score,47,184,182,-0.00931913347974717,0.05953569398276397,0.017870450885301998,0.8315217391304348,-0.06751634611852958,0.9010989010989011
fear_greed_candle_volume_score,30,201,199,-0.0016984175635618478,0.03780279085941471,0.0036826559211064597,0.7512437810945274,-0.06846399039950563,0.8793969849246231
adaptive_band_score,8,223,221,0.002003299184243641,0.011049608609902005,0.03104624252833485,0.6233183856502242,-0.0685352204839538,0.7149321266968326
adaptive_band_score,81,150,148,-0.0029022499410906633,0.09719242365927543,0.027328239945824444,1.0,-0.06869062468124094,0.9864864864864865
adaptive_band_score,80,151,149,-0.0037976097642921577,0.09532196531501813,0.035534020981287544,1.0,-0.06914960125822947,0.9731543624161074
adaptive_band_score,60,171,169,-0.007420103344876461,0.06778574117807779,0.060006337610620575,0.9415204678362573,-0.06996460642443403,0.9644970414201184
fear_greed_candle_volume_score,44,187,185,-0.005808374402360956,0.05603402058420968,0.010763104563423092,0.786096256684492,-0.0700379480958619,0.8972972972972973
fear_greed_candle_volume_score,60,171,169,-0.022455360270213033,0.07395523967184388,0.04618917624156621,0.9415204678362573,-0.07274058342562223,0.9644970414201184
fear_greed_candle_volume_score,50,181,179,-0.024363697354810435,0.06287276336429386,0.0485134101807568,0.856353591160221,-0.07305914247569908,0.9273743016759777
fear_greed_candle_volume_score,45,186,184,-0.010872745225915312,0.05718150233199357,0.020384084490895422,0.7956989247311828,-0.07427717043379022,0.9021739130434783
fear_greed_candle_volume_score,58,173,171,-0.022607401731980805,0.07163701134504079,0.046131435015332685,0.9017341040462428,-0.07453074048477458,0.9590643274853801
adaptive_band_score,66,165,163,-0.00701474516093185,0.07615284044769641,0.059719112764289435,0.9696969696969697,-0.07525661120735952,0.9631901840490797
fear_greed_candle_volume_score,56,175,173,-0.03333403897246272,0.06920478434566962,0.06848232087511495,0.8685714285714285,-0.0753977714749314,0.930635838150289
fear_greed_candle_volume_score,51,180,178,-0.020799855005637236,0.06400983377962462,0.04174538753219663,0.8666666666666667,-0.0755955069955357,0.9438202247191011
fear_greed_candle_volume_score,57,174,172,-0.023435123351536753,0.07048761666552306,0.04787028130054246,0.8850574712643678,-0.07639186617200085,0.9418604651162791
adaptive_band_score,127,104,102,0.0006980519595571633,0.1628582894066211,0.006700020147707169,1.0,-0.07674802573182458,1.0
fear_greed_candle_volume_score,59,172,170,-0.019681138866464942,0.0728125401732943,0.040267801588707755,0.9244186046511628,-0.07905783001579396,0.9647058823529412
fear_greed_candle_volume_score,55,176,174,-0.02953940430331922,0.0680644860108769,0.06051529033666822,0.875,-0.07921094057021279,0.9252873563218391
adaptive_volatility_band_score,8,223,221,0.005066810237145828,0.009775459739382415,0.13276426850726525,0.6233183856502242,-0.08015987438458959,0.7149321266968326
fear_greed_candle_volume_score,43,188,186,-0.012355779919357575,0.054600618037003966,0.022789499119961705,0.776595744680851,-0.08247412328168276,0.8870967741935484
adaptive_band_score,65,166,164,-0.006661501274461716,0.0751144316109083,0.05623246224544018,0.963855421686747,-0.08260456211951904,0.9573170731707317
fear_greed_candle_volume_score,46,185,183,-0.012402391191055379,0.05834714927167747,0.023523609310652026,0.8162162162162162,-0.08397491801420098,0.907103825136612
fear_greed_candle_volume_score,54,177,175,-0.03104613985929253,0.06704276424333595,0.06331661032427871,0.8757062146892656,-0.08713894638370695,0.9257142857142857
fear_greed_candle_volume_score,52,179,177,-0.018144508868575816,0.0650815783032484,0.03669371320833607,0.8547486033519553,-0.08807134713497236,0.943502824858757
fear_greed_candle_volume_score,53,178,176,-0.026057605388939892,0.0660634631722514,0.05294760526634282,0.8707865168539326,-0.09028447309291379,0.9318181818181818
adaptive_band_score,61,170,168,-0.007639173837099714,0.06881470277370288,0.06243630184955409,0.9470588235294117,-0.09124792000533388,0.9642857142857143
adaptive_band_score,128,103,101,0.0009628670619333366,0.16442873571339447,0.009209205405666334,1.0,-0.09271045539388037,1.0
adaptive_volatility_band_score,9,222,220,0.004955135438919552,0.011008210446858423,0.1223785359336844,0.6306306306306306,-0.09412762182899932,0.7
adaptive_band_score,129,102,100,0.0008637603245339368,0.16577120879086485,0.008255236283921883,1.0,-0.09537733807344344,1.0
fear_greed_candle_volume_score,67,164,162,-0.014517584634266853,0.08344651771504889,0.03195919708773755,0.9695121951219512,-0.09724800572202051,0.9629629629629629
adaptive_band_score,126,105,103,0.0039804576661041065,0.1645055615833911,0.03866042046167592,1.0,-0.09849635323740671,1.0
adaptive_band_score,125,106,104,0.008314443767797147,0.16699748214123433,0.0814418247505756,1.0,-0.10566376804119436,1.0
adaptive_band_score,62,169,167,-0.005258756991283221,0.07225574355580598,0.043345938882638095,0.9467455621301775,-0.10672357830820468,0.9700598802395209
adaptive_band_score,7,224,222,0.002509980039107611,0.010294331168103056,0.04174179456171736,0.625,-0.11148805292633263,0.7027027027027027
fear_greed_candle_volume_score,68,163,161,-0.027983998880063417,0.08470775812969356,0.06264310062234013,0.9693251533742331,-0.11177008202381894,0.9565217391304348
fear_greed_candle_volume_score,69,162,160,-0.016012258002997156,0.08619634409624238,0.036624000462854245,0.9753086419753086,-0.11490125925708689,0.9625
adaptive_band_score,64,167,165,-0.007199296599855417,0.07330885987184015,0.06029293971596828,0.9580838323353293,-0.13078191435248643,0.9636363636363636
adaptive_band_score,63,168,166,-0.006201287614356938,0.07279133676493157,0.05143280278242307,0.9523809523809523,-0.13161451381179975,0.9698795180722891
adaptive_band_score,124,107,105,0.002830792874782498,0.16086182695113949,0.03040313019020979,1.0,-0.1350204397918194,1.0
fear_greed_candle_volume_score,71,160,158,-0.0011291806454369695,0.08891917908433901,0.002658891657728406,0.9875,-0.1462588594890332,0.9620253164556962
adaptive_band_score,118,113,111,0.0014219249882053754,0.1504328925671377,0.018584355374147835,1.0,-0.147524625512519,1.0
adaptive_band_score,123,108,106,0.00426577130503568,0.16066840194124252,0.04743290432030825,1.0,-0.1480667103163899,1.0
adaptive_band_score,121,110,108,0.0040910621831771335,0.15751766522258398,0.04895209361714188,1.0,-0.1505737046325921,1.0
fear_greed_candle_volume_score,70,161,159,-0.005995958156492685,0.08754562322306823,0.01393563347812924,0.9813664596273292,-0.150795940592066,0.9622641509433962
adaptive_band_score,122,109,107,0.004224104593521511,0.1591278941740931,0.04871375589880217,1.0,-0.16254006825703707,1.0
fear_greed_candle_volume_score,76,155,153,-0.0009684361385921797,0.09430995361059161,0.002434093705649885,1.0,-0.16389920515174047,0.9738562091503268
adaptive_band_score,4,227,225,0.0012293761133007597,0.005626100188099344,0.02666001513047946,0.6123348017621145,-0.16576239862539843,0.6355555555555555
fear_greed_candle_volume_score,78,153,151,-0.008701430546101504,0.09618968811440987,0.022690502598640205,0.9869281045751634,-0.16600813879634316,0.9668874172185431
fear_greed_candle_volume_score,77,154,152,-0.003864849453189374,0.09524554011197757,0.00992895685175822,0.9935064935064936,-0.1669181803562365,0.9605263157894737
adaptive_band_score,6,225,223,0.0013658845427445903,0.008074542711293287,0.024456552496610936,0.6044444444444445,-0.17111185542246116,0.6860986547085202
adaptive_band_score,5,226,224,0.0021186248743141544,0.007571355668350992,0.04096398351580939,0.6106194690265486,-0.1756164814756076,0.6741071428571429
ma_crossover_score,130,101,99,0.018803574019016212,0.16182247567307023,0.1926710435788572,1.0,-0.3216244082006799,1.0
ma_crossover_score,129,102,100,0.015291414374491686,0.16128251387104098,0.15801256517673395,1.0,-0.34958402880675477,1.0
ma_crossover_score,128,103,101,0.01082686477697236,0.16099810663298453,0.1124912971188098,1.0,-0.3729184013224884,1.0
ma_crossover_score,127,104,102,0.005650821175353165,0.16091918012981724,0.05907990869140714,1.0,-0.39118813810567343,1.0
ma_crossover_score,126,105,103,7.893471034058743e-05,0.1610496712204145,0.0008362663855087964,1.0,-0.40882946368534046,1.0
fear_greed_candle_volume_score,121,110,108,0.0,0.15403373300099438,-1.339792843736616e-17,1.0,,1.0
fear_greed_candle_volume_score,120,111,109,0.0,0.15228188258764586,-4.664161263753752e-16,1.0,,1.0
fear_greed_candle_volume_score,118,113,111,0.0,0.149226172775901,,1.0,,1.0
fear_greed_candle_volume_score,122,109,107,0.0,0.1555364147045177,,1.0,,1.0
fear_greed_candle_volume_score,126,105,103,0.0,0.16106813080996193,,1.0,,1.0
